ID,AMBITO_NOMBRE,EMBALSE_NOMBRE,AGUA_TOTAL,ELECTRICO_FLAG,CODIGO,NOMBRE,EMBALSE,X,Y,DEMARC,PROVINCIA,CCAA,TIPO,INFORME
,,,,,4130046,"vega del jabalon, la","vega del jabalon, la",38.7610742730001,-3.78659975599993,guadiana,ciudad real,castilla - la mancha,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1134
,,,,,3450007,navalcan,navalcan,40.0482099480001,-5.14236058399996,tajo,toledo,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=864
369.0,guadalquivir,cordobilla,34.0,0.0,5140036,cordobilla,cordobilla,37.3492563180001,-4.72116142999994,guadalquivir,sevilla,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1458
,,,,,4060082,"molinos de matachel, los","molinos de matachel, los",38.5329287000001,-6.12167919199993,guadiana,badajoz,extremadura,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1007
,,,,,7020005,"talave, el",talave reservoir,38.5085969190001,-1.86470514699994,segura,albacete,castilla - la mancha,presa de fábrica de mampostería,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2007
,,,,,9260019,pajares,pajares reservoir,42.0890324270001,-2.61013101999993,ebro,la rioja,la rioja,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2679
,,,,,7020003,camarillas,camarillas reservoir,38.3399580770001,-1.64879497099997,segura,albacete,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2005
,,,,,2490019,nuestra señora del agavanzal,nuestra señora del agavanzal,41.9780455630001,-6.14139184999993,duero,zamora,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=486
659.0,guadalquivir,gergal,36.0,0.0,5410035,gergal,gergal,37.5672733050001,-6.04905378099994,guadalquivir,sevilla,andalucía,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1678
528.0,duero,casares de arbas,37.0,0.0,2240009,casares de arbas,casares de arbas,42.92752926,-5.75913376799997,duero,león,castilla y león,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=293
,,,,,3190017,"atance, el",el atance reservoir,41.075332577,-2.78506228099997,tajo,guadalajara,castilla - la mancha,presa de fábrica de gravedad (hormigón compactado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=753
,,,,,8460004,forata,forata reservoir,39.340702734,-0.86476747599994,jucar,valència/valencia,comunitat valenciana,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2301
,,,,,3280046,"pinilla, la",pinilla reservoir,40.944954572,-3.77411887299996,tajo,madrid,comunidad de madrid,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=823
,,,,,1330010,arbon,arbon,43.4770926850001,-6.73016840999998,cantabrico occidental,asturias,principado de asturias,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=140
487.0,miño - sil,"conchas, las",80.0,1.0,1320015,"conchas, las","conchas, las",41.944252453,-8.03492920899993,miño-sil,ourense,galicia,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=100
,,,,,9010018,urrunaga,urrunaga reservoir,42.957875626,-2.65412456499996,ebro,araba/álava,país vasco,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2379
,,,,,9010019,urrunaga,urrunaga reservoir,42.963849521,-2.63778333499994,ebro,araba/álava,país vasco,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2380
,,,,,6110002,charco redondo,charco redondo reservoir,36.2322004530001,-5.54416164299994,cuencas mediterraneas andaluzas,cádiz,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1939
,,,,,8460013,loriguilla,loriguilla reservoir,39.6655252350001,-0.91324766799994,jucar,valència/valencia,comunitat valenciana,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2308
5.0,guadalquivir,puebla de cazalla,87.0,0.0,5410131,puebla de cazalla,puebla de cazalla,37.1297715490001,-5.24330867699996,guadalquivir,sevilla,andalucía,presa de fábrica de gravedad (hormigón compactado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1773
,,,,,2090010,uzquiza,uzquiza,42.304453472,-3.36854357999994,duero,burgos,castilla y león,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=259
,,,,,10250002,"llosa del cavall, la","llosa del cavall, la",42.099721345,1.58281131400003,cuencas internas de cataluña,lleida,cataluña,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2912
,,,,,9500023,caspe ii,caspe ii,41.1358789010001,0.000636272000065,ebro,zaragoza,aragón,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2835
,,,,,3450011,rosarito,rosarito reservoir,40.110346936,-5.32378188799993,tajo,ávila,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=867
,,,,,3450012,rosarito,rosarito reservoir,40.083403864,-5.30254088699996,tajo,toledo,castilla - la mancha,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=868
,,,,,3450030,azutan,azután reservoir,39.7779346240001,-5.08911715899995,tajo,toledo,castilla - la mancha,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=885
,,,,,6290035,conde de guadalhorce,conde de guadalhorce,36.9333016160001,-4.80374890499996,cuencas mediterraneas andaluzas,málaga,andalucía,presa de fábrica de mampostería,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1988
,,,,,9500008,"tranquera, la",reservoir of la tranquera,41.262569371,-1.79716175699997,ebro,zaragoza,aragón,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2821
,,,,,9250050,oliana,oliana reservoir,42.092702178,1.29406967700004,ebro,lleida,cataluña,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2594
,,,,,9220017,barasona,barasona reservoir,42.124230776,0.311147826000024,ebro,huesca,aragón,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2434
301.0,miño - sil,salas,87.0,1.0,1320033,salas,salas,41.9246563240001,-7.94313212699996,miño-sil,ourense,galicia,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=118
,,,,,6110005,guadarranque,guadarranque reservoir,36.3087665890001,-5.46145982799993,cuencas mediterraneas andaluzas,cádiz,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1942
722.0,tajo,borbollon,88.0,0.0,3100091,borbollon,borbollon,40.1253008750001,-6.57693620899994,tajo,cáceres,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=625
722.0,tajo,borbollon,88.0,0.0,3100196,borbollon,borbollon,40.132771828,-6.58570755499994,tajo,cáceres,extremadura,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=726
119.0,miño - sil,albarellos,91.0,1.0,1320039,albarellos,albarellos,42.3997502070001,-8.19041297799993,miño-sil,ourense,galicia,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=124
,,,,,3280002,manzanares el real,manzanares el real,40.7068520460001,-3.81876584399993,tajo,madrid,comunidad de madrid,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=781
,,,,,2340012,compuerto,reservoir of compuerto,42.860854868,-4.82693537899996,duero,palencia,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=349
,,,,,8460030,escalona,escalona reservoir,39.1285075870001,-0.698314119999964,jucar,valència/valencia,comunitat valenciana,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2323
,,,,,5180023,"bermejales, los",los bermejales reservoir,36.996064807,-3.89363361899996,guadalquivir,granada,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1526
,,,,,10080010,"baells, la","baells, la",42.121967372,1.87834263000002,cuencas internas de cataluña,barcelona,cataluña,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2891
,,,,,3100100,jerte,jerte,40.060599917,-6.04259896399998,tajo,cáceres,extremadura,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=634
430.0,duero,castro de las cogotas,59.0,0.0,2050016,castro de las cogotas,castro de las cogotas,40.7245279160001,-4.69718935299994,duero,ávila,castilla y león,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=223
60.0,guadalquivir,cala,59.0,1.0,5410045,cala,cala,37.7222268940001,-6.08896625199998,guadalquivir,sevilla,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1688
69.0,tinto. odiel y piedras,piedras,60.0,0.0,4210092,piedras,piedras,37.366812629,-7.26645658799993,"tinto, odiel y piedras",huelva,andalucía,presa de materiales sueltos de pantalla de hormigón,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1296
,,,,,1320004,castrelo de miño,castrelo de miño,42.2925003490001,-8.11641027099995,miño-sil,ourense,galicia,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=89
,,,,,10170001,darnius boadella,pantà de boadella,42.33781463,2.82696870100006,cuencas internas de cataluña,girona,cataluña,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2897
,,,,,10170003,darnius boadella,pantà de boadella,42.342383017,2.83461652500006,cuencas internas de cataluña,girona,cataluña,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2899
,,,,,1320025,chandreja,chandrexa reservoir,42.26297501,-7.38654057899993,miño-sil,ourense,galicia,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=110
,,,,,5140048,retortillo,embalse de retortillo,37.8413896820001,-5.34934339699993,guadalquivir,sevilla,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1469
,,,,,6290031,"concepcion, la","concepcion, la",36.535398366,-4.96075456799997,cuencas mediterraneas andaluzas,málaga,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1984
,,,,,9220016,bubal,búbal reservoir,42.68098159,-0.315761256999963,ebro,huesca,aragón,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2433
,,,,,5410139,torre del aguila,torre del aguila,37.042369367,-5.75897830099996,guadalquivir,sevilla,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1781
631.0,miño - sil,matalavilla,65.0,1.0,1240023,matalavilla,matalavilla,42.8344463670001,-6.45355737699998,miño-sil,león,castilla y león,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=56
600.0,ebro,alloz,84.0,0.0,9310010,alloz,alloz,42.70627432,-1.94249903099995,ebro,navarra,comunidad foral de navarra,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2722
,,,,,2490016,villalcampo,villalcampo reservoir,41.4911858350001,-6.08484394399994,duero,zamora,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=483
,,,,,2340005,requejada,requejada reservoir,42.9062072310001,-4.52945603999996,duero,palencia,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=342
,,,,,9260022,mansilla,embalse de mansilla,42.158172941,-2.91170796899996,ebro,la rioja,la rioja,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2682
,,,,,3190031,"tajera, la",reservoir la tajera,40.839152359,-2.61773660099993,tajo,guadalajara,castilla - la mancha,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=766
,,,,,8460031,bellus,embassament de bellús,38.939709044,-0.477464632999954,jucar,valència/valencia,comunitat valenciana,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2324
124.0,duero,camporredondo,70.0,0.0,2340006,camporredondo,camporredondo,42.8991049300001,-4.73748905099995,duero,palencia,castilla y león,presa de fábrica de mampostería,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=343
,,,,,5180017,canales,embalse de canales,37.1604689060001,-3.48047606499995,guadalquivir,granada,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1520
388.0,tajo,finisterre,133.0,0.0,3450022,finisterre,finisterre,39.649443492,-3.65015487999995,tajo,toledo,castilla - la mancha,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=878
160.0,guadalquivir,huesna,138.0,0.0,5410036,huesna,huesna,37.769635302,-5.68521394399994,guadalquivir,sevilla,andalucía,presa de materiales sueltos de pantalla asfáltica,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1679
,,,,,5110015,"hurones, los",embalse de los hurones,36.6613705560001,-5.56192533699993,guadalete y barbate,cádiz,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1340
,,,,,8120012,arenos,arenós reservoir,40.086011408,-0.548482762999924,jucar,castelló/castellón,comunitat valenciana,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2267
,,,,,8120018,arenos,arenós reservoir,40.093351801,-0.54459490399995,jucar,castelló/castellón,comunitat valenciana,presa de materiales sueltos de pantalla de material sintético,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2273
,,,,,3280030,san juan,san juan reservoir,40.373071902,-4.31198048099998,tajo,madrid,comunidad de madrid,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=807
,,,,,3280027,san juan,san juan reservoir,40.3694450950001,-4.31798776699998,tajo,madrid,comunidad de madrid,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=805
,,,,,5140002,vadomojon,vadomojon,37.6389097580001,-4.22658613199997,guadalquivir,jaén,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1424
,,,,,5140042,arenoso,arenós reservoir,38.0210076590001,-4.44123809399997,guadalquivir,córdoba,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1463
,,,,,1240008,villaseca,villaseca,42.9499617270001,-6.23165102999997,miño-sil,león,castilla y león,presa de fábrica de bóveda,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=41
,,,,,5230049,guadalen,guadalén reservoir,38.1615276140001,-3.47795410699996,guadalquivir,jaén,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1584
570.0,cuenca mediterránea andaluza,cuevas de almanzora,168.0,0.0,6040024,cuevas de almanzora,cuevas de almanzora,37.3275930070001,-1.89673564999993,cuencas mediterraneas andaluzas,almería,andalucía,presa de materiales sueltos de pantalla de hormigón,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1915
,,,,,6290013,"viñuela, la",reservoir la viñuela,36.8603996900001,-4.16443532799997,cuencas mediterraneas andaluzas,málaga,andalucía,presa de materiales sueltos de pantalla de hormigón,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1966
,,,,,3190033,alcorlo,alcorlo reservoir,41.008581625,-3.02478278699994,tajo,guadalajara,castilla - la mancha,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=768
,,,,,2370007,saucelle,saucelle reservoir,41.047128807,-6.80401964899994,duero,salamanca,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=367
,,,,,1270003,"peares, los",os peares reservoir,42.4651371640001,-7.72374446699996,miño-sil,lugo,galicia,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=63
,,,,,4130014,torre de abraham,torre de abraham reservoir,39.368362071,-4.25458640099993,guadiana,ciudad real,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1102
,,,,,9220034,"sotonera, la",reservoir of la sotonera,42.102575195,-0.676812114999962,ebro,huesca,aragón,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2451
,,,,,9220033,"sotonera, la",reservoir of la sotonera,42.101811684,-0.689392543999929,ebro,huesca,aragón,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2450
,,,,,9220035,"sotonera, la",reservoir of la sotonera,42.109536227,-0.66526158399995,ebro,huesca,aragón,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2452
,,,,,3050010,"burguillo, el",el burguillo reservoir,40.424680815,-4.53392339099997,tajo,ávila,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=504
,,,,,5110061,bornos,bornos reservoir,36.7905754980001,-5.76131138199997,guadalete y barbate,cádiz,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1385
,,,,,7020002,fuensanta,fuensanta reservoir,38.3912491360001,-2.20834281199996,segura,albacete,castilla - la mancha,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2004
,,,,,9430003,ribarroja,ribarroja dam,41.2436146920001,0.432598110000072,ebro,tarragona,cataluña,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2769
513.0,guadalquivir,"pintado, el",215.0,0.0,5410106,"pintado, el","pintado, el",37.9842195160001,-5.95427318399993,guadalquivir,sevilla,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1749
,,,,,5110010,zahara,zahara-el gastor reservoir,36.855621898,-5.38972319099997,guadalete y barbate,cádiz,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1336
,,,,,9250054,talarn,talarn,42.179589596,0.913197954000054,ebro,lleida,cataluña,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2598
,,,,,5140044,yeguas,embalse de yeguas,38.067110868,-4.25109803499993,guadalquivir,córdoba,andalucía,presa de materiales sueltos zonificada o de núcleo,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1465
,,,,,5110008,barbate,embalse de barbate,36.37044293,-5.74144173299993,guadalete y barbate,cádiz,andalucía,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1334
,,,,,5110012,barbate,embalse de barbate,36.3594386510001,-5.73595225699995,guadalete y barbate,cádiz,andalucía,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1338
,,,,,5110026,barbate,embalse de barbate,36.361376706,-5.73829324399998,guadalete y barbate,cádiz,andalucía,presa de materiales sueltos homogénea,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1351
336.0,guadiana,sierra brava,233.0,0.0,4100007,sierra brava,sierra brava,39.1932626620001,-5.64510043299993,guadiana,cáceres,extremadura,presa de fábrica de gravedad (hormigón compactado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1057
,,,,,5140038,guadalmellato,embalse de guadalmellato,38.0420292630001,-4.67345434199996,guadalquivir,córdoba,andalucía,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1460
149.0,ebro,ullivarri,147.0,1.0,9010013,ullivarri,ullivarri,42.9292733350001,-2.61677326299997,ebro,araba/álava,país vasco,presa de fábrica de contrafuertes,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2375
,,,,,10080007,sau,pantà de sau,41.967837526,2.41280096100007,cuencas internas de cataluña,barcelona,cataluña,presa de fábrica de arco-gravedad,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2888
,,,,,9220064,escales,escales reservoir,42.326356092,0.744016995000038,ebro,huesca,aragón,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2479
,,,,,6290026,guadalteba,guadalhorce-guadalteba reservoirs,36.9401923770001,-4.80047539999993,cuencas mediterraneas andaluzas,málaga,andalucía,presa de materiales sueltos de pantalla de hormigón,https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=1979
,,,,,2490010,valparaiso,valparaiso,41.9931549560001,-6.27147818599997,duero,zamora,castilla y león,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=477
142.0,ebro,camarasa,163.0,1.0,9250005,camarasa,camarasa,41.9079463640001,0.88683086900005,ebro,lleida,cataluña,presa de fábrica de gravedad (hormigón vibrado),https://sig.mapama.gob.es/webservices/clientews/snczi/default.aspx?nombre=egispe_presa&claves=id_infraestructura&valores=2555
